CID,INTENSITY/STRENGTH,VALENCE/PLEASANTNESS,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA/URINOUS,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL
7136,15,85,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
7136,41,32,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,37,0,0
7136,85,70,28,59,0,0,0,0,0,15,50,0,0,0,0,0,34,43,0,0,65
7136,63,9,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
7136,4,56,0,50,10,0,0,0,0,0,0,0,23,0,0,0,0,0,0,36,31
7136,63,34,0,12,0,0,0,0,0,12,0,20,0,0,0,0,0,0,0,0,0
7136,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
7136,83,88,0,62,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0
7136,70,30,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0
7136,56,77,100,100,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
7136,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,0,0,0
7136,62,62,59,65,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
7136,58,52,0,0,0,0,0,42,20,0,0,0,0,0,0,0,0,0,0,0,0
7136,93,53,0,88,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7136,85,29,0,0,0,0,0,92,0,0,60,0,0,0,0,0,0,64,0,0,40
7136,76,76,0,100,0,0,0,0,14,10,0,14,0,0,0,0,0,0,0,0,0
7136,86,41,0,0,0,0,0,0,0,23,76,55,0,0,35,0,0,0,0,0,99
7136,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7136,100,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0
7136,43,60,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,3,0,5
7136,37,80,100,100,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
7136,63,69,0,0,0,32,51,39,0,25,0,0,48,9,0,0,0,46,0,0,0
7136,70,100,100,100,61,0,0,100,0,0,40,0,100,0,0,0,0,0,0,29,0
7136,79,60,0,16,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
7136,23,53,48,42,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0
7136,71,75,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0
7136,6,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
7136,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7136,71,92,100,100,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
7136,65,72,42,74,0,0,0,48,0,0,0,0,46,0,0,0,0,0,0,0,0
7136,1,60,0,38,30,0,0,0,0,0,0,0,11,0,0,0,0,0,0,7,0
7136,53,53,4,9,3,3,2,1,3,1,1,1,1,1,1,4,2,1,1,2,41
7136,59,61,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
7136,56,81,0,28,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0
7136,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
7136,50,51,6,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7136,40,91,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7136,24,76,0,0,0,0,0,40,0,23,0,0,34,0,0,0,0,0,0,0,0
7136,17,40,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,47
7144,7,62,0,0,0,0,0,0,19,0,0,58,0,0,0,0,0,0,0,0,73
7144,0,52,21,7,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
7144,0,71,0,0,46,0,0,0,0,0,0,0,93,0,0,0,0,0,0,62,0
7144,72,17,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,57,0,0,0
7144,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
7144,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7144,0,85,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
7144,0,52,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,10
7144,0,48,0,0,0,0,0,0,4,0,0,4,0,0,0,11,0,0,0,0,2
7144,0,49,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5,0,0
7144,2,3,0,0,0,0,0,0,0,0,0,0,0,90,0,0,62,0,0,0,0
7144,3,13,0,0,0,0,0,0,0,16,18,0,0,0,0,16,0,0,0,0,17
7144,0,18,0,0,0,0,0,0,80,0,60,38,0,67,0,92,45,0,0,0,76
7144,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7144,0,41,0,0,0,0,0,0,18,0,16,13,11,0,0,0,0,15,0,0,43
7144,76,60,19,27,9,25,18,55,0,21,28,0,0,37,17,19,0,0,0,0,46
7144,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7144,3,27,0,0,0,0,0,0,0,0,74,0,0,53,0,0,0,53,27,0,32
7144,52,27,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,37
7144,29,54,0,5,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,22
7144,0,0,0,0,0,0,0,0,0,26,9,0,0,100,0,0,0,0,0,0,0
7144,32,22,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7144,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7144,67,37,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,64,0,0,6
7144,36,43,26,0,0,24,90,15,0,0,100,14,87,86,0,0,0,0,0,0,17
7144,54,48,6,48,0,0,0,10,0,0,17,5,9,5,0,8,0,23,0,0,10
7144,0,34,0,0,0,0,0,14,0,0,13,43,0,0,0,0,0,27,0,0,82
7144,0,14,0,0,0,84,28,45,0,0,82,0,0,0,0,0,0,0,0,0,0
7144,72,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0
7144,0,55,0,0,0,0,0,0,0,0,4,7,53,0,0,8,0,6,0,0,62
7144,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7144,0,71,0,0,0,0,7,80,0,0,0,0,54,22,0,0,0,13,0,0,0
7144,0,30,0,0,0,100,54,53,0,0,0,0,55,0,0,0,25,0,0,0,0
7144,17,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7144,3,11,0,0,0,0,0,0,100,0,0,39,0,0,0,0,0,0,0,0,37
7144,41,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,33
7144,0,69,0,0,0,0,0,0,0,0,8,0,0,34,0,0,0,35,0,0,0
7144,0,12,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7144,0,56,0,0,0,0,0,0,0,0,100,0,39,0,0,0,0,0,0,0,0
7144,0,69,0,0,0,0,0,0,64,47,0,59,0,0,0,0,0,0,0,0,43
7144,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7144,0,34,0,0,0,0,0,0,0,0,0,1,3,0,1,0,8,27,0,0,14
7144,4,38,0,7,0,0,10,8,0,0,0,0,0,0,2,0,0,7,0,0,0
7144,2,68,35,0,0,0,0,0,0,13,100,0,29,0,0,0,0,31,0,0,0
7144,37,24,0,0,0,0,0,21,0,0,0,0,9,0,0,16,4,0,0,0,0
7144,0,42,7,4,6,9,6,3,1,7,7,7,7,2,1,1,1,3,3,2,1
7144,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
7144,84,19,0,0,0,0,52,0,0,0,0,0,52,0,27,0,0,0,0,0,0
7144,0,39,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,20
7147,0,52,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7147,65,57,0,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
7147,14,89,0,42,37,0,0,0,0,0,0,0,46,0,0,0,0,0,46,35,0
7147,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
7147,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7147,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7147,89,83,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
7147,35,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7147,100,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7147,10,57,0,19,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,18
7147,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7147,65,53,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,2,0,0
7147,77,82,0,27,0,0,0,0,81,0,41,0,0,0,0,0,39,0,0,0,83
7147,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7147,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7147,18,53,0,0,0,0,6,0,10,0,0,14,0,0,0,0,0,0,0,0,8
7147,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7147,63,41,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
7147,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7147,10,49,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,31,0,32
7147,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7147,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7147,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7147,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
7147,80,10,0,0,0,88,42,0,60,30,100,0,0,84,25,0,0,41,0,0,100
7147,80,34,0,21,0,0,0,0,16,5,0,6,0,0,0,0,0,0,0,0,64
7147,6,70,0,33,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
7147,65,63,0,21,42,0,0,0,0,0,67,0,21,0,0,0,0,0,0,0,0
7147,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7147,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7147,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
7147,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7147,32,47,0,0,0,0,0,0,62,80,0,77,0,0,0,0,0,0,0,0,100
7147,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7147,5,35,0,23,17,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
7147,52,37,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
7147,22,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20
7147,48,49,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
7147,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7147,81,66,48,0,46,0,0,44,0,0,0,0,0,0,0,0,0,0,0,21,0
7147,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7147,65,30,3,1,2,1,1,1,3,1,5,5,6,1,1,5,21,1,1,2,16
7147,54,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
7147,73,61,0,59,21,0,0,0,37,23,0,57,0,0,0,0,0,0,0,0,59
7147,15,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
7147,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7147,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7147,0,89,0,14,0,0,0,29,0,0,0,0,36,0,0,0,0,0,0,0,0
7147,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7
7150,0,54,33,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7150,6,72,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,85,0,0,0,0
7150,79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,33,84,0,100,61,0,0,0,73,30,0,0,0,0,0,0,0,0,24,55,77
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,43,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,55
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,29,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,1,1,0
7150,0,18,71,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0
7150,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,43,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0
7150,27,38,0,36,0,0,23,64,0,0,0,40,0,27,0,0,0,0,18,47,31
7150,4,55,0,6,0,0,0,5,3,0,39,7,0,4,0,27,0,17,0,0,7
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,2,61,0,24,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,89,0
7150,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,30,0,0,0,22,0,0,0,48,0,0,0,41,38,0,0,0,0,0,0
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,23,0,0,0,0,0,0,0,0,0,72,64,0,0,0,0,0,0,0,57
7150,31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,48,0,0,0,0,0,0,0,27,0,0,0,0,0,0,33,0,0,0,0
7150,23,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,42,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1
7150,0,32,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7
7150,3,76,0,98,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7150,0,58,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
7150,12,45,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,76,76,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
7151,55,57,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
7151,79,79,0,29,0,0,0,23,0,0,0,0,28,0,0,0,0,39,28,19,0
7151,56,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7151,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
7151,60,35,0,0,0,0,0,0,0,58,0,44,0,60,0,64,0,0,0,0,0
7151,100,8,0,46,0,0,0,0,0,0,0,0,0,54,0,0,28,0,0,0,0
7151,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
7151,100,0,0,0,0,0,18,0,0,55,0,0,0,0,0,0,29,29,0,0,0
7151,93,43,0,0,0,0,0,0,0,0,0,51,14,20,0,24,0,0,0,0,73
7151,37,73,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,75,20,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,0,90,0,24,56,0,45,0,82,49,0,0,47,0,42,74,0,0,74,40,0
7151,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7151,40,33,0,10,0,9,11,0,12,18,0,0,8,0,11,9,11,0,0,0,9
7151,0,29,0,0,0,0,0,0,0,0,7,13,0,0,8,20,0,0,0,0,18
7151,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
7151,85,4,0,17,0,0,0,0,0,0,0,0,0,39,0,0,0,16,10,0,61
7151,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,58,43,0,0,0,0,0,0,0,0,28,12,0,18,0,0,0,0,0,0,25
7151,100,0,0,0,0,0,0,0,0,16,5,8,0,0,0,1,4,0,0,0,31
7151,67,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,0,37,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0
7151,66,37,0,0,0,0,0,0,0,0,12,0,0,0,0,43,0,0,0,0,25
7151,91,42,0,0,0,0,0,0,0,0,36,92,0,0,0,100,0,0,0,0,100
7151,84,39,0,12,0,0,0,0,31,0,0,7,0,5,0,6,0,19,0,0,45
7151,5,12,0,0,0,0,0,0,0,0,65,0,0,54,44,58,0,62,0,0,43
7151,0,90,22,63,91,0,0,0,0,0,0,0,0,79,0,0,0,15,33,88,0
7151,100,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
7151,62,26,0,0,0,0,0,0,0,4,0,0,0,100,0,13,40,0,0,0,61
7151,100,79,27,31,37,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7151,50,34,0,0,0,0,0,0,60,0,0,58,0,0,0,54,0,0,0,0,54
7151,50,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7151,16,0,0,0,0,0,0,32,52,0,0,0,0,0,0,0,0,0,0,0,0
7151,100,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
7151,39,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,52
7151,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0
7151,12,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
7151,84,75,0,0,0,0,0,39,0,21,0,46,0,33,33,0,0,0,0,0,59
7151,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7151,67,8,0,0,0,0,0,0,7,0,0,0,6,0,0,0,5,0,0,0,10
7151,88,5,0,0,0,0,0,17,0,18,0,22,0,0,0,0,0,0,0,0,47
7151,39,42,0,50,0,0,0,0,28,0,0,0,0,47,0,0,19,0,0,16,0
7151,43,72,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
7151,54,51,1,1,1,1,1,1,1,1,1,1,1,11,9,12,1,1,1,1,1
7151,34,57,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,89,0,0,0,0,0,0,0,57,0,59,82,0,0,0,0,0,0,0,0,50
7151,67,22,0,0,0,0,0,0,0,39,0,0,0,43,9,0,0,2,0,0,0
7165,14,90,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
7165,73,58,0,41,10,0,0,19,0,1,0,0,0,0,0,0,0,0,1,2,4
7165,82,58,0,0,0,0,0,1,0,0,0,53,49,0,0,0,0,0,0,0,53
7165,66,97,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,80,0,0
7165,74,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
7165,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7165,100,59,0,0,0,0,0,0,0,0,0,25,14,0,0,22,0,0,0,0,34
7165,64,87,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7165,53,37,0,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7165,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7165,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7165,88,63,0,59,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0
7165,92,99,0,84,100,0,0,0,100,25,0,23,0,0,0,39,68,0,32,100,46
7165,21,70,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
7165,36,54,0,43,10,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,53
7165,57,36,0,0,0,0,0,0,0,0,7,0,10,0,0,0,21,31,0,0,33
7165,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7165,85,17,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,100
7165,62,28,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
7165,85,57,0,46,0,0,0,0,22,15,0,0,0,15,0,0,0,0,0,0,0
7165,83,16,0,7,6,0,0,0,0,0,5,0,0,0,0,0,0,0,3,5,5
7165,71,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7165,17,74,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
7165,92,12,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,67
7165,69,60,0,87,92,0,0,0,0,79,0,0,0,0,0,0,0,0,0,48,37
7165,76,65,0,55,32,0,0,0,85,9,0,7,0,0,0,0,0,0,0,0,16
7165,79,77,0,69,0,0,0,0,48,0,0,42,0,0,0,0,0,0,0,26,94
